method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,ex4_3v_infeasible,4,3,1.000000,19345,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.004328,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,100,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.737966,BIG
ga,ex3_3v_all_feasible,3,3,1.000000,1788027601690890207,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.399590,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,200,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.015221,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,200,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.002558,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,50,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.252350,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,200,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.240761,MEDIUM
ga,ex4_3v_infeasible,4,3,1.000000,19345,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.440743,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,50,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.730514,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,75,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.014115,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,75,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001336,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,1788027640308551455,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,1.158797,BIG
ga,hfvrp_n001_m03_s05,1,3,1.000000,1788027254962072069,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.013648,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,1.000000,1788027259278076010,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.002985,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,50,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.732643,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,75,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.246208,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,75,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.014078,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,75,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.002561,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,200,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.733631,BIG
ga,hfvrp_n001_m03_s05,1,3,1.000000,1788027263580267837,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.244881,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,999,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.013190,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,999,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.001329,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,75,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.240623,MEDIUM
ga,ex3_3v_all_feasible,3,3,1.000000,1788027241316999340,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,1.190151,BIG
ga,hfvrp_n002_m03_s01,2,3,1.000000,1788027397169173866,262.852855,468.007587,730.860441,0.000000,,,0,1,,,,,0.019699,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,1.000000,1788027401491103963,262.852855,468.007587,730.860441,0.000000,,,0,1,,,,,0.004910,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,999,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.251782,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,75,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.727833,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,100,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.014038,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,100,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001339,SMALL
ga,hfvrp_n002_m03_s01,2,3,1.000000,1788027405796046752,262.852855,468.007587,730.860441,0.000000,,,0,1,,,,,0.321829,MEDIUM
ga,ex4_3v_infeasible,4,3,1.000000,19345,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,1.334194,BIG
ga,ex4_3v_infeasible,4,3,1.000000,1788026916600888619,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.025844,DEFAULT
ga,ex4_3v_infeasible,4,3,1.000000,1788026920928495024,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.005602,SMALL
ga,hfvrp_n001_m03_s05,1,3,1.000000,1788027323958622361,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.763172,BIG
ga,hfvrp_n001_m03_s05,1,3,1.000000,1,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.015281,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,1.000000,1,89.097550,34.548775,123.646325,0.000000,,,0,1,,,,,0.001327,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,75,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.741075,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,100,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.260486,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,100,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.012745,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,100,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001853,SMALL
